"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj","pres"
"fixed","ResponseResponder",-0.153401084427757,0.103381972786839,40,-1.48382817905837,0.145692220257518,"g__Enterobacter","ZIGMM",1,14
"fixed","ResponseResponder:Days",-0.00199970783451324,0.00241466246363843,42,-0.828152118412472,0.412265668801095,"g__Enterobacter","ZIGMM",1,14
"fixed","ResponseResponder:I(Days^2)",1.36123029989739e-05,1.94548651866528e-05,42,0.699686318480005,0.487980652242698,"g__Enterobacter","ZIGMM",1,14
"fixed","ResponseResponder",-0.243533452288884,0.129761470422604,40,-1.87677784087796,0.0678566151261819,"g__GGB9747","ZIGMM",1,13
"fixed","ResponseResponder:Days",0.00152074432578057,0.00326623970520005,42,0.465594831683497,0.643910964196424,"g__GGB9747","ZIGMM",1,13
"fixed","ResponseResponder:I(Days^2)",-1.06495311234481e-05,2.68209644906504e-05,42,-0.397059961328403,0.693333843419284,"g__GGB9747","ZIGMM",1,13
"fixed","ResponseResponder",-0.120954992756021,0.122595888919437,40,-0.986615406292339,0.329761861805847,"g__GGB9634","ZIGMM",1,13
"fixed","ResponseResponder:Days",-0.00679409571822475,0.00507401352216405,42,-1.33899834688006,0.187773493107534,"g__GGB9634","ZIGMM",1,13
"fixed","ResponseResponder:I(Days^2)",3.20712633368506e-05,4.2387187630208e-05,42,0.756626356451033,0.453497300006972,"g__GGB9634","ZIGMM",1,13
"fixed","ResponseResponder",-0.43001114008216,0.149575795630261,40,-2.87487115325204,0.0064461865304809,"g__GGB33469","ZIGMM",1,26
"fixed","ResponseResponder:Days",0.00806431296171264,0.00494764247718713,42,1.62993041613173,0.110594334242176,"g__GGB33469","ZIGMM",1,26
"fixed","ResponseResponder:I(Days^2)",-3.42229489045729e-05,4.09319975157717e-05,42,-0.836092812020383,0.407834383006665,"g__GGB33469","ZIGMM",1,26
"fixed","ResponseResponder",-0.0766594424053885,0.244278108102223,40,-0.313820354189532,0.75528829185357,"g__GGB9635","ZIGMM",1,21
"fixed","ResponseResponder:Days",0.00257795208859243,0.00922742105260016,42,0.279379479260459,0.781324836527939,"g__GGB9635","ZIGMM",1,21
"fixed","ResponseResponder:I(Days^2)",-2.39021781866022e-05,7.74973235482549e-05,42,-0.308425853851832,0.759282927304505,"g__GGB9635","ZIGMM",1,21
"fixed","ResponseResponder",-0.498922050879449,0.545449998443306,40,-0.914698051706581,0.36583144725881,"g__GGB9715","ZIGMM",1,40
"fixed","ResponseResponder:Days",-0.0107920269052553,0.0224639561238232,42,-0.480415241454747,0.633425094655302,"g__GGB9715","ZIGMM",1,40
"fixed","ResponseResponder:I(Days^2)",0.000127000908206227,0.000198749619807075,42,0.638999502638071,0.526293018982426,"g__GGB9715","ZIGMM",1,40
"fixed","ResponseResponder",-0.014624132482383,0.350130704429682,40,-0.0417676379059753,0.966891728699362,"g__Sutterella","ZIGMM",1,34
"fixed","ResponseResponder:Days",0.0055286221792684,0.00541779851619328,42,1.02045547887096,0.313354735760832,"g__Sutterella","ZIGMM",1,34
"fixed","ResponseResponder:I(Days^2)",-4.61464256335238e-05,4.41128427681538e-05,42,-1.04609956506449,0.301498396855663,"g__Sutterella","ZIGMM",1,34
"fixed","ResponseResponder",-0.448862893349976,0.853747152864302,40,-0.525756240409178,0.601960383061495,"g__GGB9342","ZIGMM",1,17
"fixed","ResponseResponder:Days",0.0864565582733873,0.0380638779371445,42,2.27135444307998,0.0283123616842878,"g__GGB9342","ZIGMM",1,17
"fixed","ResponseResponder:I(Days^2)",-0.000527998964224613,0.000368976183150806,42,-1.43098386382519,0.159833806722411,"g__GGB9342","ZIGMM",1,17
"fixed","ResponseResponder",-0.0122159856025035,0.0307445801470461,40,-0.397337857406948,0.693230733178891,"g__GGB1116","ZIGMM",1,4
"fixed","ResponseResponder:Days",-0.00211460710479043,0.00100701216892858,42,-2.09988237484786,0.0417858974890428,"g__GGB1116","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",1.21103296146355e-05,8.31845625685282e-06,42,1.45583858839901,0.152872122733872,"g__GGB1116","ZIGMM",1,4
"fixed","ResponseResponder",-0.10678279660589,0.168604101549685,40,-0.633334513362492,0.53011996739295,"g__GGB9602","ZIGMM",1,25
"fixed","ResponseResponder:Days",0.0074057175348923,0.00650902009636181,42,1.1377622783853,0.261668853547586,"g__GGB9602","ZIGMM",1,25
"fixed","ResponseResponder:I(Days^2)",-4.79694767417525e-05,5.42598347018257e-05,42,-0.884069717597914,0.381691550296838,"g__GGB9602","ZIGMM",1,25
"fixed","ResponseResponder",0.116333206388854,0.364487499244733,40,0.319169262676804,0.751259049699755,"g__Barnesiella","ZIGMM",1,32
"fixed","ResponseResponder:Days",-0.0254645415436886,0.0124540215210925,42,-2.04468424119559,0.0471865774481077,"g__Barnesiella","ZIGMM",1,32
"fixed","ResponseResponder:I(Days^2)",0.000140836332344834,0.000100919996267739,42,1.39552454967595,0.170192657791384,"g__Barnesiella","ZIGMM",1,32
"fixed","ResponseResponder",-0.26094615956711,0.45139171528067,40,-0.578092487596626,0.566442242175006,"g__Candidatus_Cibionibacter","ZIGMM",1,46
"fixed","ResponseResponder:Days",0.0173293537659342,0.0160125029522104,42,1.08223891153394,0.285320969619766,"g__Candidatus_Cibionibacter","ZIGMM",1,46
"fixed","ResponseResponder:I(Days^2)",-0.000107089295345856,0.000134564658005036,42,-0.795820365714812,0.430611550192628,"g__Candidatus_Cibionibacter","ZIGMM",1,46
"fixed","ResponseResponder",-0.00248062240463348,0.0172507978716513,40,-0.143797546240453,0.886382361074371,"g__GGB13489","ZIGMM",1,20
"fixed","ResponseResponder:Days",0.000701719700692866,0.000787367966149336,42,0.891222059902517,0.377887389448921,"g__GGB13489","ZIGMM",1,20
"fixed","ResponseResponder:I(Days^2)",-8.81169953581702e-06,6.60239747691663e-06,42,-1.33462118368738,0.189190831355139,"g__GGB13489","ZIGMM",1,20
"fixed","ResponseResponder",-0.00190825454147016,0.00380819892118497,40,-0.501091088192521,0.619053543096514,"g__GGB9184","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000897432845525973,0.000209863733731105,42,4.2762645530544,0.000107159660788637,"g__GGB9184","ZIGMM",0.806269287773701,1
"fixed","ResponseResponder:I(Days^2)",-1.60795499535129e-05,1.93479605050976e-06,42,-8.31072088930328,2.06980843940961e-10,"g__GGB9184","ZIGMM",1.55732386981179e-06,1
"fixed","ResponseResponder",-1.00635575679085,0.452912500940065,40,-2.22196506985798,0.0320067262489604,"g__GGB9708","ZIGMM",1,25
"fixed","ResponseResponder:Days",0.0116694861579844,0.0171366237607648,42,0.680967635217755,0.499629372683691,"g__GGB9708","ZIGMM",1,25
"fixed","ResponseResponder:I(Days^2)",-5.86861526048461e-05,0.000151093172805192,42,-0.388410353130326,0.699674334165739,"g__GGB9708","ZIGMM",1,25
"fixed","ResponseResponder",-0.00477714158946416,0.428179749846064,40,-0.0111568601531988,0.991153759180451,"g__GGB9758","ZIGMM",1,16
"fixed","ResponseResponder:Days",-0.00771551836989654,0.0135013256635561,42,-0.571463763052756,0.570731041330462,"g__GGB9758","ZIGMM",1,16
"fixed","ResponseResponder:I(Days^2)",-1.81992940178669e-05,0.000116556139399962,42,-0.156141873877755,0.876669298155705,"g__GGB9758","ZIGMM",1,16
"fixed","ResponseResponder",-0.0779612300839524,0.100579104057974,40,-0.775123529028609,0.442825058959536,"g__Lawsonibacter","ZIGMM",1,67
"fixed","ResponseResponder:Days",0.0023765354348606,0.00275739964167594,42,0.861875587035379,0.393650316770462,"g__Lawsonibacter","ZIGMM",1,67
"fixed","ResponseResponder:I(Days^2)",-1.93281679569161e-06,2.27255303044806e-05,42,-0.0850504595402347,0.932625411480539,"g__Lawsonibacter","ZIGMM",1,67
"fixed","ResponseResponder",0.00969056717258471,0.0186853699643014,40,0.518617891489365,0.606884600127944,"g__GGB9502","ZIGMM",1,33
"fixed","ResponseResponder:Days",5.95597898912108e-05,0.000526310040370453,42,0.113164836926327,0.910439065318677,"g__GGB9502","ZIGMM",1,33
"fixed","ResponseResponder:I(Days^2)",-1.34924397340066e-06,4.32673071551015e-06,42,-0.311839137241427,0.756705604300424,"g__GGB9502","ZIGMM",1,33
"fixed","ResponseResponder",0.050450426687734,0.1188981329638,40,0.424316391100055,0.673608599132617,"g__Kineothrix","ZIGMM",1,25
"fixed","ResponseResponder:Days",0.00220976854057862,0.00479432215470969,42,0.460913653540753,0.647238488514049,"g__Kineothrix","ZIGMM",1,25
"fixed","ResponseResponder:I(Days^2)",-6.50267997109919e-06,3.99985762019051e-05,42,-0.162572786048056,0.871634488437542,"g__Kineothrix","ZIGMM",1,25
"fixed","ResponseResponder",0.015019791250718,0.073174985053043,40,0.20525854894033,0.838411132858637,"g__Butyricimonas","ZIGMM",1,49
"fixed","ResponseResponder:Days",0.001525098294969,0.00192021123075742,42,0.794234650094943,0.431523786789431,"g__Butyricimonas","ZIGMM",1,49
"fixed","ResponseResponder:I(Days^2)",-9.92146237000073e-06,1.5720129383425e-05,42,-0.631131088555909,0.531374697176959,"g__Butyricimonas","ZIGMM",1,49
"fixed","ResponseResponder",-0.0277867101353373,0.0343788874257599,40,-0.808249254585153,0.423728153199358,"g__GGB9627","ZIGMM",1,13
"fixed","ResponseResponder:Days",0.0016599621897759,0.00162750853917234,42,1.01994069451707,0.313595955144157,"g__GGB9627","ZIGMM",1,13
"fixed","ResponseResponder:I(Days^2)",-1.6706128230902e-05,1.36378468702036e-05,42,-1.22498282829396,0.227407588439208,"g__GGB9627","ZIGMM",1,13
"fixed","ResponseResponder",0.00400385100851125,0.0191125390432926,40,0.209488179432464,0.83513046951357,"g__GGB9775","ZIGMM",1,23
"fixed","ResponseResponder:Days",0.000374189934490061,0.00091963280831955,42,0.40689058840106,0.686154562847655,"g__GGB9775","ZIGMM",1,23
"fixed","ResponseResponder:I(Days^2)",-1.03865185719108e-06,7.68877631221596e-06,42,-0.135086756983796,0.893188616766018,"g__GGB9775","ZIGMM",1,23
"fixed","ResponseResponder",-0.0156667620895348,0.0414857262151428,40,-0.377642228276004,0.70769288660901,"g__GGB9691","ZIGMM",1,8
"fixed","ResponseResponder:Days",-0.00412054548489023,0.0017565956173668,42,-2.34575644169435,0.0237849758771974,"g__GGB9691","ZIGMM",1,8
"fixed","ResponseResponder:I(Days^2)",2.90668478031498e-05,1.4686871596309e-05,42,1.97910410072998,0.0543848383036944,"g__GGB9691","ZIGMM",1,8
"fixed","ResponseResponder",-0.0548057038960613,0.0328460172710494,40,-1.66856466778903,0.103014100779081,"g__GGB9760","ZIGMM",1,24
"fixed","ResponseResponder:Days",0.000847480597340006,0.00137493656949871,42,0.616377959638524,0.540971757374288,"g__GGB9760","ZIGMM",1,24
"fixed","ResponseResponder:I(Days^2)",-4.64838894892568e-06,1.14887202552475e-05,42,-0.404604590037129,0.687821434801442,"g__GGB9760","ZIGMM",1,24
"fixed","ResponseResponder",-0.118582005464999,0.100159427231387,40,-1.18393254377396,0.243427788339894,"g__Vescimonas","ZIGMM",1,37
"fixed","ResponseResponder:Days",0.0031520935836418,0.00222255536986549,42,1.41822949672231,0.163501435500176,"g__Vescimonas","ZIGMM",1,37
"fixed","ResponseResponder:I(Days^2)",-2.67411398127046e-05,1.81740188103429e-05,42,-1.4713938668032,0.148638197529422,"g__Vescimonas","ZIGMM",1,37
"fixed","ResponseResponder",0.0240596779326882,0.0671877703524387,40,0.35809609109636,0.722154310397933,"g__Coprobacter","ZIGMM",1,20
"fixed","ResponseResponder:Days",0.000327139635041997,0.000380058987651987,42,0.860760160055872,0.394257480437217,"g__Coprobacter","ZIGMM",1,20
"fixed","ResponseResponder:I(Days^2)",-3.95416640216361e-06,3.08939616813279e-06,42,-1.2799156168286,0.207599558256903,"g__Coprobacter","ZIGMM",1,20
"fixed","ResponseResponder",-0.00487708200624762,0.0116031341900399,40,-0.420324537006051,0.676497889775952,"g__GGB3619","ZIGMM",1,10
"fixed","ResponseResponder:Days",-0.00026700907049908,0.000387857050243854,42,-0.68842134062332,0.494972649124336,"g__GGB3619","ZIGMM",1,10
"fixed","ResponseResponder:I(Days^2)",-6.21825023891544e-08,3.20668003115172e-06,42,-0.0193915519431544,0.984620581256187,"g__GGB3619","ZIGMM",1,10
"fixed","ResponseResponder",-0.0125520515307872,0.00824981755947339,40,-1.52149443794348,0.136002543681237,"g__GGB3052","ZIGMM",1,9
"fixed","ResponseResponder:Days",-0.000322050316316675,0.00028442883283319,42,-1.13227028746959,0.263943881574893,"g__GGB3052","ZIGMM",1,9
"fixed","ResponseResponder:I(Days^2)",1.59633473476806e-06,2.35452150736682e-06,42,0.677986898728022,0.501498320543437,"g__GGB3052","ZIGMM",1,9
"fixed","ResponseResponder",0.0754853400305614,0.0724238833568507,40,1.04227136866752,0.303544613298858,"g__GGB3612","ZIGMM",1,14
"fixed","ResponseResponder:Days",0.000457837415838257,0.00310035208799679,42,0.147672716789427,0.883307727896973,"g__GGB3612","ZIGMM",1,14
"fixed","ResponseResponder:I(Days^2)",-9.87991253232493e-06,2.59344389318528e-05,42,-0.380957249867102,0.705155215805064,"g__GGB3612","ZIGMM",1,14
"fixed","ResponseResponder",0.0011389610385818,0.00261228458460745,40,0.436001898603613,0.665179488193117,"g__Paeniclostridium","ZIGMM",1,2
"fixed","ResponseResponder:Days",-0.000218286869945345,0.000120839859061424,42,-1.80641446986782,0.0780223640891779,"g__Paeniclostridium","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.00084140900716e-06,1.01336519741327e-06,42,0.987641386897752,0.328984161490666,"g__Paeniclostridium","ZIGMM",1,2
"fixed","ResponseResponder",-0.0163259877565796,0.00720539281543267,40,-2.26580120956241,0.0289473848923292,"g__GGB3730","ZIGMM",1,16
"fixed","ResponseResponder:Days",0.000125238231761788,0.000329355453045166,42,0.380252491962273,0.70567430939097,"g__GGB3730","ZIGMM",1,16
"fixed","ResponseResponder:I(Days^2)",-1.03794321314346e-06,2.76176216797639e-06,42,-0.375826428929609,0.708937588397902,"g__GGB3730","ZIGMM",1,16
"fixed","ResponseResponder",-0.000209245357763814,0.00162286331666693,40,-0.128935909521676,0.898054504013399,"g__GGB9185","ZIGMM",1,3
"fixed","ResponseResponder:Days",0.000116804635463165,7.9927975963667e-05,42,1.46137361862211,0.151354798437459,"g__GGB9185","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.13605160280223e-06,6.81319849927009e-07,42,-3.13516713630326,0.00313132967890926,"g__GGB9185","ZIGMM",1,3
"fixed","ResponseResponder",-0.0162516968560035,0.0115542246754376,40,-1.40655883994985,0.167280288421035,"g__GGB9616","ZIGMM",1,6
"fixed","ResponseResponder:Days",-0.000289302385442595,0.000527087721752959,42,-0.548869521150007,0.586001279157535,"g__GGB9616","ZIGMM",1,6
"fixed","ResponseResponder:I(Days^2)",2.68810722658748e-06,4.41967440909253e-06,42,0.608213858708071,0.546320903371777,"g__GGB9616","ZIGMM",1,6
"fixed","ResponseResponder",-0.00308115020046699,0.00294934357700232,40,-1.04469015563071,0.302438724945332,"g__GGB34228","ZIGMM",1,7
"fixed","ResponseResponder:Days",3.51328305801852e-05,0.000136077310531256,42,0.258182870039273,0.797526768130438,"g__GGB34228","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-1.00190253979562e-06,1.14114918783508e-06,42,-0.877976824131436,0.384951348011834,"g__GGB34228","ZIGMM",1,7
"fixed","ResponseResponder",0.00734875276592641,0.0115417051558789,40,0.636712917777427,0.52793908599389,"g__GGB9608","ZIGMM",1,3
"fixed","ResponseResponder:Days",5.06692414550294e-05,7.40260031946903e-05,42,0.684478956965541,0.497432666840155,"g__GGB9608","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-7.56271719398386e-07,6.04486643591345e-07,42,-1.25109748481003,0.217823261851031,"g__GGB9608","ZIGMM",1,3
"fixed","ResponseResponder",0.000346318457750435,0.00176725826459076,40,0.195963693982572,0.845630748278191,"g__GGB9383","ZIGMM",1,1
"fixed","ResponseResponder:Days",-7.1251953769228e-06,8.55739413585054e-05,42,-0.0832636111391941,0.934037521254288,"g__GGB9383","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.7718339589672e-07,7.14050763971595e-07,42,-0.668276570761715,0.507613289881429,"g__GGB9383","ZIGMM",1,1
"fixed","ResponseResponder",0.00743658372663585,0.0184471366093808,40,0.40312943326143,0.688999765798412,"g__Frisingicoccus","ZIGMM",1,24
"fixed","ResponseResponder:Days",0.000143875862743927,0.0007388437391419,42,0.194731111765291,0.846542374229457,"g__Frisingicoccus","ZIGMM",1,24
"fixed","ResponseResponder:I(Days^2)",3.99431420733519e-07,6.15952953705065e-06,42,0.0648477157761594,0.94860292910367,"g__Frisingicoccus","ZIGMM",1,24
"fixed","ResponseResponder",-0.000380511021532681,0.00120528752449782,40,-0.315701451976134,0.753870498291395,"g__GGB79104","ZIGMM",1,2
"fixed","ResponseResponder:Days",0.000142030243045509,5.93624365201173e-05,42,2.3925945660498,0.0212796109995607,"g__GGB79104","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-2.17183423107962e-06,5.06013199296493e-07,42,-4.2920505514463,0.000102003260866587,"g__GGB79104","ZIGMM",0.767472534760202,2
"fixed","ResponseResponder",0.00457932533648634,0.00357895108380353,40,1.27951604513679,0.208087616970652,"g__GGB9064","ZIGMM",1,11
"fixed","ResponseResponder:Days",9.21729815405921e-07,0.000135472713070378,42,0.00680380420909623,0.994603606674601,"g__GGB9064","ZIGMM",1,11
"fixed","ResponseResponder:I(Days^2)",-5.18225764260449e-07,1.12619703765681e-06,42,-0.460155502929293,0.647778095531169,"g__GGB9064","ZIGMM",1,11
"fixed","ResponseResponder",0.00077366183907958,0.0031063237546456,40,0.249060271944464,0.804588625419795,"g__Senegalimassilia","ZIGMM",1,5
"fixed","ResponseResponder:Days",-0.000132108718247082,0.000150414065832524,42,-0.878300294030855,0.384777844269749,"g__Senegalimassilia","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",4.77229805204569e-07,1.25509304822706e-06,42,0.380234601632687,0.70568748846702,"g__Senegalimassilia","ZIGMM",1,5
"fixed","ResponseResponder",-0.0215698818769808,0.0164258159938545,40,-1.31316957921914,0.196609373577074,"g__GGB9707","ZIGMM",1,19
"fixed","ResponseResponder:Days",0.000744571200026092,0.000695776054229347,42,1.07013053338088,0.290672102781299,"g__GGB9707","ZIGMM",1,19
"fixed","ResponseResponder:I(Days^2)",-3.5407927174378e-06,5.81716577674948e-06,42,-0.608680043396722,0.546014728024105,"g__GGB9707","ZIGMM",1,19
"fixed","ResponseResponder",-0.0691765359746989,0.0791148789666433,40,-0.874380860822215,0.387130696252734,"g__GGB3653","ZIGMM",1,40
"fixed","ResponseResponder:Days",-0.000847944290635436,0.00372538033320601,42,-0.227612811255088,0.82105167508773,"g__GGB3653","ZIGMM",1,40
"fixed","ResponseResponder:I(Days^2)",3.11077827519838e-05,3.12264011265641e-05,42,0.996201343404914,0.324857396339538,"g__GGB3653","ZIGMM",1,40
"fixed","ResponseResponder",-0.0397224281859368,0.0503944193165948,40,-0.788230695474177,0.43520841195163,"g__Candidatus_Borkfalkia","ZIGMM",1,25
"fixed","ResponseResponder:Days",0.000111250034113879,0.00145676206992763,42,0.0763680194662162,0.939488941982023,"g__Candidatus_Borkfalkia","ZIGMM",1,25
"fixed","ResponseResponder:I(Days^2)",-9.60975127650122e-07,1.19860960131813e-05,42,-0.080174155671148,0.93647955955506,"g__Candidatus_Borkfalkia","ZIGMM",1,25
"fixed","ResponseResponder",6.70514515690639e-05,0.00341017384099477,40,0.0196621799050293,0.984410614839211,"g__GGB9533","ZIGMM",1,3
"fixed","ResponseResponder:Days",0.000127668823266889,0.000163355672710468,42,0.781538964325829,0.438869150494065,"g__GGB9533","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-1.30878299775429e-06,1.36697486025176e-06,42,-0.957430188228366,0.343829228376083,"g__GGB9533","ZIGMM",1,3
"fixed","ResponseResponder",0.000190927389805437,0.000974307045932786,40,0.195962238600714,0.845631879791887,"g__GGB4487","ZIGMM",1,1
"fixed","ResponseResponder:Days",-3.92786117137139e-06,4.71777803080303e-05,42,-0.0832565912538876,0.934043069353318,"g__GGB4487","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.63080079493013e-07,3.93663535343046e-07,42,-0.668286635346502,0.507606930890252,"g__GGB4487","ZIGMM",1,1
"fixed","ResponseResponder",0.000261491257667095,0.000973225299775767,40,0.268685223994221,0.789552895275895,"g__GGB2977","ZIGMM",1,2
