"effect","group","term","estimate","std.error","statistic","p.value"
"fixed",NA,"f__Coriobacteriaceae",2.30109412118765,0.00208573043491039,1103.25576242863,0
"fixed",NA,"Days",0.475005955927903,0.00208633057899936,227.675307407766,0
"fixed",NA,"Days2",-0.00487039778874238,0.00045778250233134,-10.6391086682846,1.95995241788208e-26
"fixed",NA,"f__Coriobacteriaceae:Days",-0.655463331784717,0.00208396268857347,-314.527383517313,0
"fixed",NA,"f__Coriobacteriaceae:Days2",0.00704109077086225,0.000498105084563327,14.1357536573531,2.28672667946812e-45
"ran_pars","Patient_Id","sd__(Intercept)",24.3462243064923,NA,NA,NA
"fixed",NA,"(Intercept)",10.7082569611425,16.6171938423047,0.644408259466829,0.519310730029695
"fixed",NA,"f__Desulfovibrionaceae",0.754799622685786,35.7114098004633,0.021136091431372,0.983137094520422
"fixed",NA,"Days",0.0449710309536091,0.488639574077267,0.0920331330890075,0.926671714895216
"fixed",NA,"Days2",-0.00036732482691949,0.00368493563197435,-0.0996828340045335,0.920596129134625
"fixed",NA,"f__Desulfovibrionaceae:Days",-0.0618066404305875,1.40514748849741,-0.0439858740356718,0.964915663856302
"fixed",NA,"f__Desulfovibrionaceae:Days2",0.000722382848523102,0.0183513595363267,0.0393639962801195,0.968600184454955
"ran_pars","Patient_Id","sd__(Intercept)",46.0042968126248,NA,NA,NA
"fixed",NA,"(Intercept)",11.3131499177569,15.0891167652572,0.749755608214627,0.453401909272073
"fixed",NA,"f__Odoribacteraceae",-0.0919534457000105,8.39570074052538,-0.010952444416719,0.991261388405403
"fixed",NA,"Days",0.196151499989378,1.01884102528229,0.19252414765594,0.847331654607849
"fixed",NA,"Days2",-0.0021409271991007,0.0112519325736923,-0.190271954180237,0.849096029495277
"fixed",NA,"f__Odoribacteraceae:Days",-0.273082369523928,1.88625248249668,-0.144775088201592,0.884888451710552
"fixed",NA,"f__Odoribacteraceae:Days2",0.00326529439440848,0.0208628411265173,0.156512450754284,0.875629105902153
"ran_pars","Patient_Id","sd__(Intercept)",48.3180609946012,NA,NA,NA
"fixed",NA,"(Intercept)",7.52949224682979,0.00221842794427461,3394.06662554091,0
"fixed",NA,"f__Streptococcaceae",-0.182095810263382,0.00221861101016128,-82.0764926475981,0
"fixed",NA,"Days",-0.0780489961467749,0.00222153096427327,-35.1329769433609,2.11530831354119e-270
"fixed",NA,"Days2",0.00082005206678342,0.000241653792531955,3.3934996765051,0.000690056400371334
"fixed",NA,"f__Streptococcaceae:Days",0.108390142282467,0.00222565025753667,48.7004379575936,0
"fixed",NA,"f__Streptococcaceae:Days2",-0.00096790269094366,0.000312360747555707,-3.09866940234238,0.0019439180221096
"ran_pars","Patient_Id","sd__(Intercept)",13.0611831328811,NA,NA,NA
"fixed",NA,"(Intercept)",10.507804382289,14.4173912307783,0.728828413829606,0.466106628460165
"fixed",NA,"f__Firmicutes_unclassified",0.690993814701411,21.9496769226615,0.0314808193822666,0.974886088478769
"fixed",NA,"Days",0.0277709308064214,0.593895679693973,0.0467606210247756,0.962704014550604
"fixed",NA,"Days2",-6.085835773849e-05,0.00555733616753675,-0.0109509944879698,0.99126254521179
"fixed",NA,"f__Firmicutes_unclassified:Days",0.0143087857697485,0.948837277236123,0.0150803368639022,0.987968088088984
"fixed",NA,"f__Firmicutes_unclassified:Days2",-0.000435270299106712,0.00942007249814241,-0.0462066825061638,0.963145516295842
"ran_pars","Patient_Id","sd__(Intercept)",45.030723854389,NA,NA,NA
"fixed",NA,"(Intercept)",10.3386580655555,17.4745271714935,0.591641648674832,0.554090578227234
"fixed",NA,"f__Eubacteriales_unclassified",0.380690447467774,11.8838235725193,0.0320343402226285,0.974444665405197
"fixed",NA,"Days",0.0248650939378555,0.756051215987714,0.0328881078583698,0.973763816221276
"fixed",NA,"Days2",-0.000203162343201393,0.00520524869448905,-0.0390302856070041,0.968866242581087
"fixed",NA,"f__Eubacteriales_unclassified:Days",0.00320789473902876,0.642287163684252,0.00499448676605619,0.996014992687837
"fixed",NA,"f__Eubacteriales_unclassified:Days2",-5.64944899633324e-06,0.00383428211326659,-0.00147340462424144,0.99882439362386
"ran_pars","Patient_Id","sd__(Intercept)",45.2395483386186,NA,NA,NA
"fixed",NA,"(Intercept)",10.8921576249866,2.6608793372094,4.09344289786916,4.25014780483268e-05
"fixed",NA,"f__Lactobacillaceae",0.233084849486435,3.1572723202247,0.0738247530925196,0.941149830645323
"fixed",NA,"Days",0.0369640330729786,0.294958247736813,0.125319543890026,0.900270580367691
"fixed",NA,"Days2",-0.000254586448248774,0.00247111257838088,-0.103025030294485,0.917943105351709
"fixed",NA,"f__Lactobacillaceae:Days",-0.0149164332432402,0.683026930851605,-0.0218387190452977,0.982576608212409
"fixed",NA,"f__Lactobacillaceae:Days2",-3.5833643776218e-05,0.00677477031263504,-0.00528927803048729,0.995779786399464
"ran_pars","Patient_Id","sd__(Intercept)",46.0245575460807,NA,NA,NA
"fixed",NA,"(Intercept)",11.5387895334497,15.9103396187832,0.725238417904505,0.468305777900847
"fixed",NA,"f__Clostridia_unclassified",-4.93058009226667,684.083482171725,-0.00720757074357915,0.994249240373955
"fixed",NA,"Days",0.0211298381528567,0.399084823286445,0.0529457321349718,0.957775146497435
"fixed",NA,"Days2",-0.000153709327103145,0.00286104414546152,-0.0537249057645523,0.957154339523358
"fixed",NA,"f__Clostridia_unclassified:Days",14.396741011305,77.213964472167,0.186452555696639,0.852089881447879
"fixed",NA,"f__Clostridia_unclassified:Days2",-0.165103871002702,1.20605845425137,-0.136895413668142,0.891113464070111
"ran_pars","Patient_Id","sd__(Intercept)",57.8278906954168,NA,NA,NA
"fixed",NA,"(Intercept)",10.5304170288442,0.00193927040745173,5430.09215650415,0
"fixed",NA,"f__FGB79266",96.7081579933158,0.00193912514716855,49872.0560323432,0
"fixed",NA,"Days",0.0444465011701714,0.00194095499516137,22.89929507947,4.72193051765904e-116
"fixed",NA,"Days2",-0.000387193249229384,0.000328962393074015,-1.1770137176205,0.239190031116078
"fixed",NA,"f__FGB79266:Days",-4.16108163889863,0.00193913345978734,-2145.84592818844,0
"fixed",NA,"f__FGB79266:Days2",0.0470584909241664,0.00193930557490822,24.2656399966227,4.52164560137733e-130
"ran_pars","Patient_Id","sd__(Intercept)",41.7235455918543,NA,NA,NA
"fixed",NA,"(Intercept)",10.7782830160252,13.3377842419044,0.808101467270866,0.419032173027803
"fixed",NA,"f__Eggerthellaceae",1.01793826699708,65.4771017447536,0.0155464771633489,0.987596205550119
"fixed",NA,"Days",0.0296250645627634,0.372344228615562,0.0795636464486487,0.936584309449613
"fixed",NA,"Days2",-0.000217188873669267,0.00287918386667608,-0.0754341798670898,0.939869265069626
"fixed",NA,"f__Eggerthellaceae:Days",0.00910242031723183,3.07094868119454,0.00296404181970608,0.997635040257393
"fixed",NA,"f__Eggerthellaceae:Days2",4.83074565059358e-05,0.0288598687144818,0.00167386265626687,0.99866445145332
"ran_pars","Patient_Id","sd__(Intercept)",45.9079634953357,NA,NA,NA
"fixed",NA,"(Intercept)",12.2689703045946,14.7429197927721,0.832194061763098,0.4052994151752
"fixed",NA,"f__Enterobacteriaceae",-3.23618908018401,4.79265932298395,-0.675238706132179,0.49952411895246
"fixed",NA,"Days",-0.0190622789847713,0.628591981290262,-0.0303253613665953,0.975807570425736
"fixed",NA,"Days2",0.000252785120071372,0.00642993823889572,0.0393137710938241,0.968640227359515
"fixed",NA,"f__Enterobacteriaceae:Days",0.356039192127487,2.23406128257429,0.159368588008126,0.873378485722817
"fixed",NA,"f__Enterobacteriaceae:Days2",-0.00372890521824842,0.0308107419709184,-0.121026141524539,0.90367032944178
"ran_pars","Patient_Id","sd__(Intercept)",50.7262298143697,NA,NA,NA
"fixed",NA,"(Intercept)",10.6949061042509,18.7452908010727,0.570538287068819,0.568312661649005
"fixed",NA,"g__Phocaeicola",0.0218467787974423,1.43847321468265,0.0151874769543498,0.987882612454036
"fixed",NA,"Days",0.0733161779905392,0.83516067753707,0.0877869133000278,0.930046039279131
"fixed",NA,"Days2",-0.00073534362343568,0.00916575016039501,-0.0802273257035831,0.936056457435698
"fixed",NA,"g__Phocaeicola:Days",-0.00318146097985414,0.0684047783941938,-0.0465093383026613,0.962904291252974
"fixed",NA,"g__Phocaeicola:Days2",3.85566250655463e-05,0.00073651892679585,0.0523498088953164,0.958249965937209
"ran_pars","Patient_Id","sd__(Intercept)",45.9433389828344,NA,NA,NA
"fixed",NA,"(Intercept)",9.43894808419503,0.00402825871776085,2343.18318299123,0
"fixed",NA,"g__Bacteroides",0.0221991047720266,0.00401887186733241,5.52371548654562,3.3190477539983e-08
"fixed",NA,"Days",0.20858373433934,0.00403995287078076,51.630239512925,0
"fixed",NA,"Days2",-0.00258306194284504,0.00031631977458845,-8.16598312959015,3.18827834312811e-16
"fixed",NA,"g__Bacteroides:Days",-0.0155936655051093,0.0025189692202852,-6.1904946592971,5.99756999432036e-10
"fixed",NA,"g__Bacteroides:Days2",0.000227068590363109,3.3532185593759e-05,6.7716609085383,1.27312256695156e-11
"ran_pars","Patient_Id","sd__(Intercept)",27.4400362050156,NA,NA,NA
"fixed",NA,"(Intercept)",4.87423359784762,0.00118154473005295,4125.30602851504,0
"fixed",NA,"g__Bifidobacterium",-0.104457085497171,0.00118151603893947,-88.4093673336265,0
"fixed",NA,"Days",0.0215985127416583,0.00118246094518457,18.2657303225241,1.55123539210037e-74
"fixed",NA,"Days2",-0.00018714830659161,0.000153296967040531,-1.2208219784422,0.222153430337647
"fixed",NA,"g__Bifidobacterium:Days",-0.00768346761188846,0.00118652873235406,-6.47558495835542,9.44453272913629e-11
"fixed",NA,"g__Bifidobacterium:Days2",8.58087284491315e-05,9.34590420658569e-05,0.918142606133984,0.358544211590497
"ran_pars","Patient_Id","sd__(Intercept)",7.52695073099555,NA,NA,NA
"fixed",NA,"(Intercept)",4.92786768607462,0.00117169691800716,4205.75287887249,0
"fixed",NA,"g__Blautia",-0.0549633543000033,0.00117175314122404,-46.9069400083597,0
"fixed",NA,"Days",0.0132725339662619,0.00117306185042274,11.3144366270873,1.11315045650478e-29
"fixed",NA,"Days2",-0.000258638668013304,0.000182973228800919,-1.41353284143393,0.157499112077995
"fixed",NA,"g__Blautia:Days",0.00239503532665053,0.0011534143365112,2.07647438638133,0.0378500976760554
"fixed",NA,"g__Blautia:Days2",2.3302481769891e-05,4.95515427669629e-05,0.470267532929919,0.638163890508049
"ran_pars","Patient_Id","sd__(Intercept)",7.44082996546794,NA,NA,NA
"fixed",NA,"(Intercept)",10.828573493164,17.5193620261001,0.618091770524052,0.536514846717713
"fixed",NA,"g__Alistipes",0.0223690175858241,2.34107947210583,0.00955500137964259,0.99237632792531
"fixed",NA,"Days",0.0354764295944767,0.574234377849681,0.0617804000647336,0.950737712149413
"fixed",NA,"Days2",-0.000339155322697012,0.00448477895045494,-0.0756236430922883,0.93971852585609
"fixed",NA,"g__Alistipes:Days",-0.00127858991312909,0.0964353509389335,-0.0132585187971032,0.989421542481799
"fixed",NA,"g__Alistipes:Days2",2.27305625835025e-05,0.00090405878012514,0.0251427927953491,0.979941067244642
"ran_pars","Patient_Id","sd__(Intercept)",45.9923885366548,NA,NA,NA
"fixed",NA,"(Intercept)",11.3537166451452,11.4045539597702,0.995542367127695,0.319472549235542
"fixed",NA,"g__Megasphaera",-7.51751827035148,43.8338096042821,-0.171500454517125,0.86383027308381
"fixed",NA,"Days",0.0191908170065078,0.323336755068955,0.0593524141801177,0.952671414182336
"fixed",NA,"Days2",-0.000144865038553344,0.0022604705281959,-0.0640862319355086,0.948901564633571
"fixed",NA,"g__Megasphaera:Days",-0.522104171403185,25.3810122350793,-0.0205706599314263,0.983588145494997
"fixed",NA,"g__Megasphaera:Days2",0.00732604493622469,0.358104206652487,0.0204578577970575,0.983678129640165
"ran_pars","Patient_Id","sd__(Intercept)",40.9232444192996,NA,NA,NA
"fixed",NA,"(Intercept)",10.8587150167611,16.4586479807661,0.65975741321224,0.509409516443063
"fixed",NA,"g__Lachnospiraceae_unclassified",0.0275355740995873,7.81001731990716,0.00352567388415402,0.997186925069339
"fixed",NA,"Days",0.0118511507956321,0.549762850630064,0.0215568417946937,0.98280146078215
"fixed",NA,"Days2",-4.1823628633727e-06,0.00523902179845752,-0.000798309880024564,0.999363040939648
"fixed",NA,"g__Lachnospiraceae_unclassified:Days",0.0169503070627167,0.327840473695005,0.0517029116987118,0.958765417144805
"fixed",NA,"g__Lachnospiraceae_unclassified:Days2",-0.000199168241662991,0.00333656799883763,-0.0596925468722278,0.952400507885733
"ran_pars","Patient_Id","sd__(Intercept)",45.900995271024,NA,NA,NA
"fixed",NA,"(Intercept)",10.7617019983969,20.0993535244452,0.535425280485182,0.592355812738586
"fixed",NA,"g__Parabacteroides",0.0547135793188209,7.28737006142879,0.00750800067206873,0.994009538461772
"fixed",NA,"Days",0.0353239057411925,0.711200361926204,0.0496680086685021,0.960386950365332
"fixed",NA,"Days2",-0.000440074649441126,0.00676219922055142,-0.0650786282817086,0.948111396514808
"fixed",NA,"g__Parabacteroides:Days",0.00119763537396378,0.308179492787987,0.00388616180502215,0.996899299299588
"fixed",NA,"g__Parabacteroides:Days2",5.27639134953077e-05,0.00272114207696619,0.0193903559619108,0.984529703791146
"ran_pars","Patient_Id","sd__(Intercept)",45.543216478266,NA,NA,NA
"fixed",NA,"(Intercept)",11.0942358407413,17.0191106446147,0.651869305770791,0.514485487392175
"fixed",NA,"g__Clostridium",-0.101491225037309,10.3159517411092,-0.0098382803239438,0.992150314655689
"fixed",NA,"Days",0.0217189725470086,0.773342524727166,0.0280845444968528,0.977594720916917
"fixed",NA,"Days2",-0.000108412471208494,0.00737577634566546,-0.0146984488313837,0.988272756878739
"fixed",NA,"g__Clostridium:Days",0.00747628585337295,0.566688027342532,0.0131929483113183,0.989473855584536
"fixed",NA,"g__Clostridium:Days2",-8.64261124040047e-05,0.00531386677134594,-0.0162642603066456,0.987023569911848
"ran_pars","Patient_Id","sd__(Intercept)",46.328485934517,NA,NA,NA
"fixed",NA,"(Intercept)",10.89820275871,13.6323489877079,0.7994368959111,0.4240371236421
"fixed",NA,"g__Parasutterella",0.269402533740313,20.7656697915122,0.0129734574634539,0.989648968955197
"fixed",NA,"Days",0.0339823983378457,0.359275266806195,0.0945859664650305,0.924643696994817
"fixed",NA,"Days2",-0.00025374669188714,0.00264863578578107,-0.0958027877027686,0.923677203279547
"fixed",NA,"g__Parasutterella:Days",-0.0303045681542459,0.718099267551773,-0.0422010848967494,0.966338397709867
"fixed",NA,"g__Parasutterella:Days2",0.00038684458008567,0.00943372045503448,0.04100657656007,0.967290652937014
"ran_pars","Patient_Id","sd__(Intercept)",46.2297692309952,NA,NA,NA
"fixed",NA,"(Intercept)",10.5420675208472,14.0396574948084,0.750877827663918,0.452726185284422
"fixed",NA,"g__Phascolarctobacterium",0.925173290538212,21.7582520975341,0.0425205704204091,0.966083713754265
"fixed",NA,"Days",0.0413899825433784,0.496697640868457,0.0833303384952857,0.933588877547484
"fixed",NA,"Days2",-0.000331963072128437,0.00470713540291281,-0.0705233743484446,0.943777096825407
"fixed",NA,"g__Phascolarctobacterium:Days",-0.021024711018439,0.983037338767601,-0.0213874999344347,0.982936544893654
"fixed",NA,"g__Phascolarctobacterium:Days2",0.000212708031550793,0.0117261628359872,0.0181396109303547,0.985527478190377
"ran_pars","Patient_Id","sd__(Intercept)",45.6096967857543,NA,NA,NA
"fixed",NA,"(Intercept)",10.7448023668527,15.230477548741,0.705480332607231,0.480511367090859
"fixed",NA,"g__Dorea",0.467269761319936,29.0178803516625,0.0161028219724245,0.9871523621992
"fixed",NA,"Days",0.0435861145047645,0.708880344681588,0.0614858555915277,0.95097227869563
"fixed",NA,"Days2",-0.000392100891457635,0.00785504554080979,-0.0499170742448952,0.960188470985065
"fixed",NA,"g__Dorea:Days",-0.0226793733808416,2.20577002309378,-0.010281839513365,0.991796423537742
"fixed",NA,"g__Dorea:Days2",0.000328452507832113,0.0273978699458408,0.0119882497610722,0.990434989716043
"ran_pars","Patient_Id","sd__(Intercept)",45.8933505743943,NA,NA,NA
"fixed",NA,"(Intercept)",10.4406451146746,14.1680982998228,0.736912244235714,0.461175717510855
"fixed",NA,"g__Collinsella",1.29051709724549,35.2924588632523,0.0365663696668418,0.970830758705486
"fixed",NA,"Days",0.0550354136278982,0.595505112224843,0.0924180372226907,0.926365909125229
"fixed",NA,"Days2",-0.000467236263757813,0.00552570934105652,-0.084556793511777,0.932613749775413
"fixed",NA,"g__Collinsella:Days",-0.070745592728401,1.87512392915677,-0.037728489103232,0.969904161142679
"fixed",NA,"g__Collinsella:Days2",0.000778698652938714,0.0235994389445,0.0329964900763115,0.973677386632163
"ran_pars","Patient_Id","sd__(Intercept)",45.1563406104806,NA,NA,NA
"fixed",NA,"(Intercept)",10.8968904587178,14.3193979824538,0.760988029808954,0.446664216961467
"fixed",NA,"g__Bilophila",0.209199298154169,45.5230969738947,0.0045954540016057,0.996333371107676
"fixed",NA,"Days",0.0467497081789848,0.453312170818404,0.103129170554992,0.917860453696414
"fixed",NA,"Days2",-0.000418282942344062,0.00387111916432949,-0.10805220004549,0.913954284910539
"fixed",NA,"g__Bilophila:Days",-0.118024538989109,2.44653166691369,-0.0482415742192282,0.961523717304999
"fixed",NA,"g__Bilophila:Days2",0.00165068944971214,0.0344963968141425,0.0478510685798758,0.961834936299593
"ran_pars","Patient_Id","sd__(Intercept)",45.7920405558924,NA,NA,NA
"fixed",NA,"(Intercept)",11.2284249541489,13.8934650137602,0.808180316647302,0.418986787095231
"fixed",NA,"g__Odoribacter",-0.0416371416833151,10.2999103413874,-0.00404247612874914,0.996774579494222
"fixed",NA,"Days",0.139583037325872,0.848703654862304,0.164466167343793,0.869364178595764
"fixed",NA,"Days2",-0.00156141485596675,0.0108264876228247,-0.144221737498219,0.885325376346759
"fixed",NA,"g__Odoribacter:Days",-0.293329969269766,2.12423020124535,-0.138087655988413,0.890171141408707
"fixed",NA,"g__Odoribacter:Days2",0.00380440669622133,0.0286494440953786,0.132791641036938,0.894358165298538
"ran_pars","Patient_Id","sd__(Intercept)",47.756973377592,NA,NA,NA
"fixed",NA,"(Intercept)",13.6960340458741,3.65319932450495,3.74905194852189,0.000177504317852359
"fixed",NA,"g__Anaerostipes",-5.59036605853534,2.12152175121325,-2.63507364717724,0.00841190294132943
"fixed",NA,"Days",-0.039529903653847,0.111672433649045,-0.353980855992431,0.723353230277694
"fixed",NA,"Days2",0.000238646552589689,0.00101701689183407,0.234653479707025,0.814477697404867
"fixed",NA,"g__Anaerostipes:Days",0.138738895890992,0.251198145469948,0.552308599378534,0.580736939885727
"fixed",NA,"g__Anaerostipes:Days2",-0.000876241313936468,0.00257502458152622,-0.340284640474041,0.733642182870447
"ran_pars","Patient_Id","sd__(Intercept)",43.957989005743,NA,NA,NA
"fixed",NA,"(Intercept)",10.8070817581908,15.5863134141024,0.693369976020929,0.488077399088913
"fixed",NA,"g__Dysosmobacter",0.16086208553215,20.7064553218103,0.00776869256626035,0.993801542492641
"fixed",NA,"Days",0.037958586248899,0.519527289911868,0.073063700379124,0.941755427325468
"fixed",NA,"Days2",-0.000449289474296891,0.00548809722076595,-0.0818661653071419,0.934753140268854
