"term","estimate","std.error","statistic","p.value"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales",-676.530858898362,66730.7456871075,-0.0101382181771283,0.991911010811716
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae",-676.530858898362,66730.7456871075,-0.0101382181771283,0.991911010811716
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas",-676.530858898362,66730.7456871075,-0.0101382181771283,0.991911010811716
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_fragi",-676.530858898362,66730.7456871075,-0.0101382181771283,0.991911010811716
"k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified",0.0141901409237653,0.36795939012378,0.0385644212503771,0.969237668908205
"k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified",0.0141901409237653,0.36795939012378,0.0385644212503771,0.969237668908205
"k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified",0.0141901409237653,0.36795939012378,0.0385644212503771,0.969237668908205
"k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified",0.0141901409237653,0.36795939012378,0.0385644212503771,0.969237668908205
"k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139",0.0141901409237653,0.36795939012378,0.0385644212503771,0.969237668908205
"k__Bacteria.p__Synergistetes",-0.32125697339968,1.00559592021287,-0.319469248971967,0.749370706386147
"k__Bacteria.p__Synergistetes.c__Synergistia",-0.32125697339968,1.00559592021287,-0.319469248971967,0.749370706386147
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales",-0.32125697339968,1.00559592021287,-0.319469248971967,0.749370706386147
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae",-0.32125697339968,1.00559592021287,-0.319469248971967,0.749370706386147
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus",-0.32125697339968,1.00559592021287,-0.319469248971967,0.749370706386147
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_evryensis",0.565052819496102,1.42858989772488,0.395531860050239,0.692450413518108
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_porcorum",-7.10536257600008,700.849247062919,-0.0101382181771285,0.991911010811716
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter",NA,NA,NA,NA
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_piscolens",NA,NA,NA,NA
"k__Bacteria.p__Verrucomicrobia",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",-0.0639170934172142,0.128989358336164,-0.495522221690858,0.620231540043358
"k__Eukaryota",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota.c__Saccharomycetes",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"k__Eukaryota.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_cerevisiae",297.541751767082,26294.4456113992,0.0113157644076014,0.990971518963506
"UNKNOWN",-0.147551380325738,14.5539756343618,-0.0101382181771261,0.991911010811717
